STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,2/27/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,2/28/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,2/29/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/1/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/2/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/3/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/4/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/5/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/6/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/7/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/8/2024,,,,,,,,,13.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/9/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/10/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/11/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/12/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/13/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/14/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/15/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/16/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/17/2024,,,,,,,,,11.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/18/2024,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/19/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/20/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/21/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/22/2024,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/23/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/24/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/25/2024,,,,,,,,,5.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/26/2024,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/27/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/28/2024,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/29/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/30/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,3/31/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/1/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/2/2024,,,,,,,,,5.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/3/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/4/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/5/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/6/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/7/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/8/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/9/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/10/2024,,,,,,,,,36.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/11/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/12/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/13/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/14/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/15/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/16/2024,,,,,,,,,1.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/17/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/18/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/19/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/20/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/21/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/22/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/24/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/25/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXWM0273,"CEDAR PARK 3.3 S, TX US",30.467446,-97.824461,301.8,4/26/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/1/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/3/2024,,,,,,,,,22.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/5/2024,,,,,,,,,3.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/8/2024,,,,,,,,,8.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/9/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/10/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/11/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/15/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/22/2024,,,,,,,,,27.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/23/2024,,,,,,,,,11.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/24/2024,,,,,,,,,14.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/25/2024,,,,,,,,,22.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/26/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,1/27/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,2/3/2024,,,,,,,,,25.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,2/4/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,2/9/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,2/10/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,2/11/2024,,,,,,,,,19.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/8/2024,,,,,,,,,5.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/14/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/15/2024,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/16/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/17/2024,,,,,,,,,18.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/19/2024,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/21/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/22/2024,,,,,,,,,8.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/25/2024,,,,,,,,,6.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/27/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/28/2024,,,,,,,,,13.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,3/29/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/2/2024,,,,,,,,,3.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/7/2024,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/9/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/10/2024,,,,,,,,,18,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/11/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/16/2024,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/17/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/20/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/21/2024,,,,,,,,,18.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS127,"HAYS 5.0 NW, TX US",30.164,-97.94,295,4/24/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/1/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/2/2024,,,,,,,,,24.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/3/2024,,,,,,,,,6.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/4/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/5/2024,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/6/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/7/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/8/2024,,,,,,,,,11.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/9/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/10/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/11/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/12/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/13/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/14/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/15/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/16/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/17/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/18/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/19/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/20/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/21/2024,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/22/2024,,,,,,,,,109.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/23/2024,,,,,,,,,3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/24/2024,,,,,,,,,23.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/25/2024,,,,,,,,,15.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/26/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/27/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/28/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/29/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1TXHYS205,"BUDA 1.9 WNW, TX US",30.091418,-97.870551,230.4,1/30/2024,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
